,name,price,first_name,last_name,above_100
5342,Ashley Kaiser,218.399504,Ashley,Kaiser,True
5343,Reginald Owens,46.55328685,Reginald,Owens,False
5344,Michael Conway,84.09316114,Michael,Conway,False
5345,Sheila Pham,5.713231688,Sheila,Pham,False
5346,Christie Smith,70.21735457,Christie,Smith,False
5347,Allison Carroll,27.65684629,Allison,Carroll,False
5348,Donna Perez,187.3279401,Donna,Perez,True
5349,Sierra Richmond,299.4492042,Sierra,Richmond,True
5350,Steven Wallace,173.0025685,Steven,Wallace,True
5351,Jeremy Thompson,106.6102612,Jeremy,Thompson,True
5352,Jennifer Mccormick,142.7564741,Jennifer,Mccormick,True
5353,Eric Garcia,27.56450393,Eric,Garcia,False
5354,Matthew Beasley,248.9927372,Matthew,Beasley,True
5355,Jason Robinson,249.4550365,Jason,Robinson,True
5356,Vicki Espinoza,285.9638855,Vicki,Espinoza,True
5357,Steven Snyder,182.0351514,Steven,Snyder,True
5358,Michelle Randolph,70.72106315,Michelle,Randolph,False
5359,Michelle Francis,10.01541777,Michelle,Francis,False
5360,Steven Baker,293.7505039,Steven,Baker,True
5361,Zachary Johnson,36.97003142,Zachary,Johnson,False
5362,Marc Velasquez,174.3901749,Marc,Velasquez,True
5363,John Carr,50.11746076,John,Carr,False
5364,Kimberly Castillo,243.873678,Kimberly,Castillo,True
5365,Jay Lopez,286.8001088,Jay,Lopez,True
5366,Amanda Bridges,81.85722081,Amanda,Bridges,False
5367,Jessica Swanson,60.96199005,Jessica,Swanson,False
5368,Jose Gonzalez,77.84428182,Jose,Gonzalez,False
5369,Teresa Wright,67.20289619,Teresa,Wright,False
5370,Michael Gutierrez,185.8465011,Michael,Gutierrez,True
5371,Hannah Marshall,251.8797929,Hannah,Marshall,True
5372,Janice Davis,290.3767318,Janice,Davis,True
5373,Jessica Crawford,254.2161442,Jessica,Crawford,True
5374,Brian Bean,293.1768543,Brian,Bean,True
5375,Edward Perez,217.694778,Edward,Perez,True
5376,Adam Miller,49.28081579,Adam,Miller,False
5377,Veronica Gray,140.9945255,Veronica,Gray,True
5378,Linda Turner,238.5612942,Linda,Turner,True
5379,Debra Roberts,69.38949206,Debra,Roberts,False
5380,David Sampson,77.05304682,David,Sampson,False
5381,Sarah Cochran,138.6132102,Sarah,Cochran,True
5382,Regina Holland,151.2011694,Regina,Holland,True
5383,Mario Ortiz,27.08442817,Mario,Ortiz,False
5384,Maria Gonzalez,164.6440389,Maria,Gonzalez,True
5385,Albert Perez,163.1980752,Albert,Perez,True
5386,Daisy Mccarthy,87.96439172,Daisy,Mccarthy,False
5387,Anna Leonard,75.54719134,Anna,Leonard,False
5388,Catherine Mosley,188.3490593,Catherine,Mosley,True
5389,April Miranda,82.64651651,April,Miranda,False
5390,Michael Walker,288.9294858,Michael,Walker,True
5391,Abigail Lam,255.3722151,Abigail,Lam,True
5392,Alan Graham,92.78682106,Alan,Graham,False
5393,Jennifer Diaz,77.85479921,Jennifer,Diaz,False
5394,Sean Rogers,186.3926468,Sean,Rogers,True
5395,Anthony Jackson,200.012596,Anthony,Jackson,True
5396,William Taylor,117.9694277,William,Taylor,True
5397,Richard Robinson,200.9108703,Richard,Robinson,True
5398,Nicholas Barnes,219.4003858,Nicholas,Barnes,True
5399,Brittany Austin,233.7352503,Brittany,Austin,True
5400,Robin Schmidt,96.69826813,Robin,Schmidt,False
5401,Kendra Monroe,226.0007767,Kendra,Monroe,True
5402,Nancy Grant,23.79829866,Nancy,Grant,False
5403,Nicole Grant,155.9845125,Nicole,Grant,True
5404,Courtney Thompson,52.85276041,Courtney,Thompson,False
5405,Jeanette Washington,291.525558,Jeanette,Washington,True
5406,James Yates,224.8736142,James,Yates,True
5407,Justin Knox,115.9751733,Justin,Knox,True
5408,Melissa Thompson,200.8616238,Melissa,Thompson,True
5409,Steven Lee,140.357855,Steven,Lee,True
5410,Allison Fisher,231.493857,Allison,Fisher,True
5411,Mark Phillips,197.2517291,Mark,Phillips,True
5412,Elijah Harrison,151.5804694,Elijah,Harrison,True
5413,Paul Farley,9.419976358,Paul,Farley,False
5414,Jennifer Cole,47.39545601,Jennifer,Cole,False
5415,Michael Tucker,146.7478801,Michael,Tucker,True
5416,David Steele,276.1640965,David,Steele,True
5417,Monica Hodges,203.3130423,Monica,Hodges,True
5418,Scott Wallace,23.24585982,Scott,Wallace,False
5419,Antonio Paul,93.39602908,Antonio,Paul,False
5420,Melissa Wright,68.62696415,Melissa,Wright,False
5421,Stephanie Price,27.22765203,Stephanie,Price,False
5422,Denise Kennedy,233.4665428,Denise,Kennedy,True
5423,Melissa Walsh,177.8587959,Melissa,Walsh,True
5424,Leslie Spence,156.2011959,Leslie,Spence,True
5425,Rachel Walker,144.4395327,Rachel,Walker,True
5426,Donald Horn,13.06347134,Donald,Horn,False
5427,Christopher Rojas,94.08806986,Christopher,Rojas,False
5428,Robert Crawford,216.6530778,Robert,Crawford,True
5429,Larry Brown,174.1807324,Larry,Brown,True
5430,Becky Swanson,245.854615,Becky,Swanson,True
5431,Gary Howard,25.93975342,Gary,Howard,False
5432,Christopher Marks,111.8467919,Christopher,Marks,True
5433,Bonnie Alexander,136.6295853,Bonnie,Alexander,True
5434,Brandon Stevens,77.20691708,Brandon,Stevens,False
5435,Lori Guerra,99.72772588,Lori,Guerra,False
5436,Michele Alvarado,243.9872024,Michele,Alvarado,True
5437,Christine Lee,8.809339101,Christine,Lee,False
5438,Jamie Fry,159.7067216,Jamie,Fry,True
5439,Christopher Perez,102.943584,Christopher,Perez,True
5440,Matthew Carter,194.2873257,Matthew,Carter,True
5441,Jason Hunter,78.76406316,Jason,Hunter,False
5442,Tyler Henry,186.9624462,Tyler,Henry,True
5443,Tiffany Harris,17.69659156,Tiffany,Harris,False
5444,Matthew Young,39.12254966,Matthew,Young,False
5445,Juan Brewer,152.9624792,Juan,Brewer,True
5446,Mark Riggs,44.1758436,Mark,Riggs,False
5447,Brittany Stewart,273.5307309,Brittany,Stewart,True
5448,Terry Davis,271.779368,Terry,Davis,True
5449,Jessica Oneill,157.5131207,Jessica,Oneill,True
5450,Kimberly Ortiz,55.25093947,Kimberly,Ortiz,False
5451,Zoe Walls,248.8666069,Zoe,Walls,True
5452,Sara Wallace,155.8794176,Sara,Wallace,True
5453,Nicole Jenkins,291.5121227,Nicole,Jenkins,True
5454,Austin Kelly,85.87572125,Austin,Kelly,False
5455,Sarah Knox,169.1586193,Sarah,Knox,True
5456,Alison Carroll,115.3401313,Alison,Carroll,True
5457,Robert Buchanan,163.3260388,Robert,Buchanan,True
5458,Penny Wilson,178.7969799,Penny,Wilson,True
5459,Leslie Perez,77.95375736,Leslie,Perez,False
5460,Brittney Marquez,149.1772445,Brittney,Marquez,True
5461,Andrew Bird,265.9158101,Andrew,Bird,True
5462,Maria Hughes,12.57040265,Maria,Hughes,False
5463,Clayton Williams,31.850547,Clayton,Williams,False
5464,Mary Pittman,92.02540242,Mary,Pittman,False
5465,James Garner,81.96609867,James,Garner,False
5466,Randy Middleton,117.0928987,Randy,Middleton,True
5467,Alexis Gardner,83.35923458,Alexis,Gardner,False
5468,Laurie Garner,145.0603215,Laurie,Garner,True
5469,Danny Bush,111.9976845,Danny,Bush,True
5470,Joseph Smith,291.0800293,Joseph,Smith,True
5471,Edgar Armstrong,185.9187088,Edgar,Armstrong,True
5472,Samantha Scott,97.8742131,Samantha,Scott,False
5473,Troy Coleman,74.57492247,Troy,Coleman,False
5474,Brian Young,130.9974595,Brian,Young,True
5475,Timothy Perez,113.6574668,Timothy,Perez,True
5476,Sierra Nguyen,110.8481766,Sierra,Nguyen,True
5477,Cynthia Murphy,296.0078137,Cynthia,Murphy,True
5478,Julie Diaz,269.4894015,Julie,Diaz,True
5479,Andrew Silva,46.15639765,Andrew,Silva,False
5480,Gary Costa,287.0365933,Gary,Costa,True
5481,Jasmine Berg,127.1426355,Jasmine,Berg,True
5482,Glenda Brown,85.60391824,Glenda,Brown,False
5483,Jonathan Boone,172.4624408,Jonathan,Boone,True
5484,Cynthia Jimenez,51.80996198,Cynthia,Jimenez,False
5485,Cynthia Morgan,283.3294115,Cynthia,Morgan,True
5486,Dwayne Browning,14.24525264,Dwayne,Browning,False
5487,Brittany Lewis,150.9075783,Brittany,Lewis,True
5488,Zachary Johnson,139.6464165,Zachary,Johnson,True
5489,Kayla Wilson,48.84395071,Kayla,Wilson,False
5490,Andrew Doyle,245.0864465,Andrew,Doyle,True
5491,Jennifer Parks,12.79843948,Jennifer,Parks,False
5492,Daniel Phelps,176.735085,Daniel,Phelps,True
5493,Lindsey Quinn,57.57356582,Lindsey,Quinn,False
5494,Brian Walker,34.96349578,Brian,Walker,False
5495,Bradley Curry,104.0291615,Bradley,Curry,True
5496,Roy Cohen,148.4924569,Roy,Cohen,True
5497,David Black,148.4850266,David,Black,True
5498,Julie Gonzales,275.8513843,Julie,Gonzales,True
5499,Paula Williams,190.6605351,Paula,Williams,True
5500,James Clark,117.5715047,James,Clark,True
5501,Christopher Robinson,14.26584056,Christopher,Robinson,False
5502,William Carr,85.40738917,William,Carr,False
5503,Todd Dunlap,38.32006005,Todd,Dunlap,False
5504,Kimberly Morales,206.4438618,Kimberly,Morales,True
5505,Jesse Welch,267.5034898,Jesse,Welch,True
5506,Laura Leblanc,205.9617908,Laura,Leblanc,True
5507,Susan Parker,7.389760853,Susan,Parker,False
5508,Laurie Harris,229.6976024,Laurie,Harris,True
5509,Natalie Lawrence,86.76833663,Natalie,Lawrence,False
5510,Kara Hanson,275.4377145,Kara,Hanson,True
5511,Joseph Walker,135.4741342,Joseph,Walker,True
5512,Gregory Davis,155.6667394,Gregory,Davis,True
5513,Paul Erickson,192.4996457,Paul,Erickson,True
5514,Preston Holmes,36.86205402,Preston,Holmes,False
5515,Joy Buck,40.94451902,Joy,Buck,False
5516,Brian Sherman,279.4530254,Brian,Sherman,True
5517,Brandon Davis,17.82461557,Brandon,Davis,False
5518,Patricia Hamilton,63.2328385,Patricia,Hamilton,False
5519,Shawn Garcia,227.491116,Shawn,Garcia,True
5520,William Stone,48.99103482,William,Stone,False
5521,Brian Cunningham,294.7646142,Brian,Cunningham,True
5522,Shawn Norman,113.8520429,Shawn,Norman,True
5523,Evan Ibarra,32.32820193,Evan,Ibarra,False
5524,Logan Porter,157.574472,Logan,Porter,True
5525,Kerry Gibson,216.9486908,Kerry,Gibson,True
5526,Christine Parsons,232.117075,Christine,Parsons,True
5527,Erica Chung,204.1409177,Erica,Chung,True
5528,Alan Collins,29.58632408,Alan,Collins,False
5529,John Robinson,60.37353075,John,Robinson,False
5530,Monique Santos,82.08256587,Monique,Santos,False
5531,Nicole Mason,190.2387349,Nicole,Mason,True
5532,Michael Knight,238.7576833,Michael,Knight,True
5533,John Bishop,18.29168554,John,Bishop,False
5534,Christopher Odom,282.9931871,Christopher,Odom,True
5535,Michael Walker,149.8428493,Michael,Walker,True
5536,Crystal Wall,187.5868027,Crystal,Wall,True
5537,Christian Ramirez,258.4106206,Christian,Ramirez,True
5538,Kevin Rowland,185.6410425,Kevin,Rowland,True
5539,Candice Mcintosh,266.2706673,Candice,Mcintosh,True
5540,Leslie Hoffman,282.0595113,Leslie,Hoffman,True
5541,James Johnson,263.3739193,James,Johnson,True
5542,Jennifer Shepherd,183.9723914,Jennifer,Shepherd,True
5543,Susan Tucker,187.4994162,Susan,Tucker,True
5544,Michele Harvey,271.0984188,Michele,Harvey,True
5545,Teresa Collins,186.971541,Teresa,Collins,True
5546,Jonathan Leblanc,128.2066648,Jonathan,Leblanc,True
5547,Stephanie Morgan,209.8417398,Stephanie,Morgan,True
5548,Michael Duran,67.48301306,Michael,Duran,False
5549,Daniel Cannon,193.3728586,Daniel,Cannon,True
5550,Kayla Butler,157.4052214,Kayla,Butler,True
5551,Jimmy Harrell,162.6953645,Jimmy,Harrell,True
5552,Jeffery Fuentes,32.984417,Jeffery,Fuentes,False
5553,Lucas Rivera,280.9708055,Lucas,Rivera,True
5554,Mark Le,197.9575702,Mark,Le,True
5555,Taylor Myers,92.37292177,Taylor,Myers,False
5556,Robert Berger,41.58251872,Robert,Berger,False
5557,Victor White,71.28349376,Victor,White,False
5558,Caroline Powell,59.57791041,Caroline,Powell,False
5559,Erica Austin,225.3624114,Erica,Austin,True
5560,Douglas Henry,260.1867786,Douglas,Henry,True
5561,Monica Miller,45.66425505,Monica,Miller,False
5562,Kimberly Martin,42.84980233,Kimberly,Martin,False
5563,Felicia Larson,184.2056338,Felicia,Larson,True
5564,Cassandra Frazier,19.26672707,Cassandra,Frazier,False
5565,Heather Phelps,119.0145624,Heather,Phelps,True
5566,John Hart,181.2802443,John,Hart,True
5567,Meredith Moore,84.42598279,Meredith,Moore,False
5568,Isabel Pratt,24.78342559,Isabel,Pratt,False
5569,Misty Martin,269.9902036,Misty,Martin,True
5570,Jessica Richards,64.72664573,Jessica,Richards,False
5571,Margaret Campbell,174.2986324,Margaret,Campbell,True
5572,Michael Frazier,47.5799292,Michael,Frazier,False
5573,Michael Sharp,115.6658502,Michael,Sharp,True
5574,Cindy Pena,152.2234362,Cindy,Pena,True
5575,Jacob Dominguez,153.4779672,Jacob,Dominguez,True
5576,Cody Scott,66.56588387,Cody,Scott,False
5577,Nicole Coffey,118.1952751,Nicole,Coffey,True
5578,Crystal Snyder,155.4661092,Crystal,Snyder,True
5579,Matthew Love,285.0975409,Matthew,Love,True
5580,Marcus Ortega,188.1094588,Marcus,Ortega,True
5581,Jason Jackson,99.20589923,Jason,Jackson,False
5582,Daniel Ramos,58.31985367,Daniel,Ramos,False
5583,Raymond Wilson,200.3855625,Raymond,Wilson,True
5584,Lindsey Garcia,170.9951265,Lindsey,Garcia,True
5585,Donna Orr,40.46338096,Donna,Orr,False
5586,Wendy Horn,5.929938406,Wendy,Horn,False
5587,Mario Mclaughlin,90.33380664,Mario,Mclaughlin,False
5588,Benjamin Barron,20.67124478,Benjamin,Barron,False
5589,Mark Moss,33.79532722,Mark,Moss,False
5590,Travis Garza,82.87258331,Travis,Garza,False
5591,George Lopez,0.942247688,George,Lopez,False
5592,Gabriel Barnes,69.59826205,Gabriel,Barnes,False
5593,Daniel Johnson,214.52403,Daniel,Johnson,True
5594,Mitchell Davis,158.7827112,Mitchell,Davis,True
5595,Mark White,56.21176867,Mark,White,False
5596,Michael Foster,115.2422325,Michael,Foster,True
5597,Pamela Solis,66.64708198,Pamela,Solis,False
5598,Maxwell Frost,0.006023502,Maxwell,Frost,False
5599,Chad Jones,67.87794806,Chad,Jones,False
5600,Don Mcdaniel,228.5918739,Don,Mcdaniel,True
5601,Lisa Morrison,73.99054689,Lisa,Morrison,False
5602,Jeffrey Clark,239.4386554,Jeffrey,Clark,True
5603,Melissa Santiago,128.2616391,Melissa,Santiago,True
5604,Jason Adams,21.57128968,Jason,Adams,False
5605,Wendy Myers,263.6809245,Wendy,Myers,True
5606,Norman Wade,99.62709317,Norman,Wade,False
5607,Roberto Brown,215.0393467,Roberto,Brown,True
5608,Casey Wright,280.2032307,Casey,Wright,True
5609,Juan Rivera,91.13816713,Juan,Rivera,False
5610,Terry Gallegos,268.5844733,Terry,Gallegos,True
5611,Timothy Jones,153.2228831,Timothy,Jones,True
5612,Sarah Crawford,230.5178921,Sarah,Crawford,True
5613,Christopher Hammond,263.0958332,Christopher,Hammond,True
5614,Ashley Cantu,285.4035791,Ashley,Cantu,True
5615,Mathew Harris,46.60501825,Mathew,Harris,False
5616,David Williams,193.4019531,David,Williams,True
5617,Catherine Novak,184.8954159,Catherine,Novak,True
5618,Jonathan Cobb,42.21066367,Jonathan,Cobb,False
5619,Elizabeth Alexander,98.44514553,Elizabeth,Alexander,False
5620,Michelle Fisher,77.16597054,Michelle,Fisher,False
5621,David Griffith,180.0253758,David,Griffith,True
5622,Suzanne Murray,178.4727015,Suzanne,Murray,True
5623,Antonio Beasley,28.09527269,Antonio,Beasley,False
5624,Terry Hobbs,216.5892977,Terry,Hobbs,True
5625,Kathleen Chan,211.1899937,Kathleen,Chan,True
5626,Audrey Adkins,285.6616197,Audrey,Adkins,True
5627,Jonathan Patel,148.8803996,Jonathan,Patel,True
5628,Micheal Baker,134.5542406,Micheal,Baker,True
5629,Brandon Stein,164.6600325,Brandon,Stein,True
5630,Annette Douglas,10.02846956,Annette,Douglas,False
5631,Jeffery Webb,269.1493543,Jeffery,Webb,True
5632,Michael Miller,200.0992596,Michael,Miller,True
5633,Cassandra Mcintyre,127.0227848,Cassandra,Mcintyre,True
5634,Brittany Allen,215.7370745,Brittany,Allen,True
5635,Erin Robinson,79.41903827,Erin,Robinson,False
5636,Anthony Sims,77.62412955,Anthony,Sims,False
5637,Craig Jones,51.50213971,Craig,Jones,False
5638,Annette Peterson,228.6450015,Annette,Peterson,True
5639,Victor Reed,45.41500465,Victor,Reed,False
5640,Nathan Love,84.66811649,Nathan,Love,False
5641,William Chavez,17.55060564,William,Chavez,False
5642,Patrick Kennedy,203.3891368,Patrick,Kennedy,True
5643,Andrea Jones,246.2089544,Andrea,Jones,True
5644,Michele Mathews,59.39395122,Michele,Mathews,False
5645,Yolanda Romero,155.2585808,Yolanda,Romero,True
5646,Abigail Beck,26.82615918,Abigail,Beck,False
5647,Christopher Hughes,261.934458,Christopher,Hughes,True
5648,Kristina Gutierrez,293.9955524,Kristina,Gutierrez,True
5649,Cristina Cervantes,145.7719613,Cristina,Cervantes,True
5650,Victor Johnson,32.81941552,Victor,Johnson,False
5651,Lauren Page,111.9234731,Lauren,Page,True
5652,Charles Orozco,65.25318711,Charles,Orozco,False
5653,Andrea Bowen,30.27521428,Andrea,Bowen,False
5654,Caleb Smith,213.5434658,Caleb,Smith,True
5655,Christine Bradford,291.8448556,Christine,Bradford,True
5656,Pamela Lee,128.3788861,Pamela,Lee,True
5657,Ronald Steele,287.8604109,Ronald,Steele,True
5658,Tami Lynch,123.3850543,Tami,Lynch,True
5659,Thomas Glenn,124.1799535,Thomas,Glenn,True
5660,Melinda Aguilar,267.4989809,Melinda,Aguilar,True
5661,Martin Harris,1.752357195,Martin,Harris,False
5662,Karen Hunter,139.0751757,Karen,Hunter,True
5663,Donald Leon,66.84670418,Donald,Leon,False
5664,Frances Lewis,5.522938102,Frances,Lewis,False
5665,Cesar Jackson,182.3282967,Cesar,Jackson,True
5666,Carla Green,69.4092923,Carla,Green,False
5667,Angela Le,167.3410828,Angela,Le,True
5668,Maria Bryant,66.38307671,Maria,Bryant,False
5669,David Cisneros,67.6363251,David,Cisneros,False
5670,Amanda Henderson,6.139394348,Amanda,Henderson,False
5671,Anthony Choi,299.6261389,Anthony,Choi,True
5672,Ricardo Barnes,68.20083729,Ricardo,Barnes,False
5673,Ashley Davis,125.0057838,Ashley,Davis,True
5674,Patricia Maxwell,254.0100376,Patricia,Maxwell,True
5675,Michael Miller,52.69843399,Michael,Miller,False
5676,Carla Carter,191.6978083,Carla,Carter,True
5677,Rachael Oliver,268.245856,Rachael,Oliver,True
5678,Donald Gardner,70.51295454,Donald,Gardner,False
5679,Brad Garcia,227.6456093,Brad,Garcia,True
5680,Megan Smith,5.820828256,Megan,Smith,False
5681,Anthony Torres,214.6144194,Anthony,Torres,True
5682,Karen Smith,201.4517221,Karen,Smith,True
5683,Teresa Robinson,68.36915651,Teresa,Robinson,False
5684,Gregory Morris,58.53092312,Gregory,Morris,False
5685,Lisa Holmes,17.99530629,Lisa,Holmes,False
5686,Lisa Navarro,97.51500773,Lisa,Navarro,False
5687,Sabrina Michael,243.4277732,Sabrina,Michael,True
5688,Susan Matthews,200.4123061,Susan,Matthews,True
5689,John Kim,51.5370261,John,Kim,False
5690,Sara Sutton,189.5221667,Sara,Sutton,True
5691,Jeremy Glover,278.9105668,Jeremy,Glover,True
5692,William Carter,23.2168065,William,Carter,False
5693,Krystal Cortez,56.11154916,Krystal,Cortez,False
5694,Spencer Mccarthy,279.59954,Spencer,Mccarthy,True
5695,Troy Gardner,104.5532918,Troy,Gardner,True
5696,Peter Flores,74.41065758,Peter,Flores,False
5697,Angela Shelton,146.4098961,Angela,Shelton,True
5698,John Burgess,108.6373043,John,Burgess,True
5699,Aaron Cook,184.4642876,Aaron,Cook,True
5700,Lisa Dennis,211.3784263,Lisa,Dennis,True
5701,Brenda Navarro,298.8288141,Brenda,Navarro,True
5702,Kayla Hall,9.281220883,Kayla,Hall,False
5703,Katelyn Conner,40.76078965,Katelyn,Conner,False
5704,Alexandra Bell,143.3930959,Alexandra,Bell,True
5705,Ann Wilson,225.5158007,Ann,Wilson,True
5706,Colleen Snow,263.6734719,Colleen,Snow,True
5707,Lisa Pham,189.8902208,Lisa,Pham,True
5708,Scott Taylor,247.3829686,Scott,Taylor,True
5709,Donald Wood,210.8807336,Donald,Wood,True
5710,Dawn Salas,143.5431985,Dawn,Salas,True
5711,Aimee Wilson,130.9109037,Aimee,Wilson,True
5712,Dana Reyes,163.0410422,Dana,Reyes,True
5713,Zoe Robinson,154.7020471,Zoe,Robinson,True
5714,Bradley Ryan,5.450063924,Bradley,Ryan,False
5715,Katherine Hopkins,82.65015724,Katherine,Hopkins,False
5716,Brandon Cervantes,288.2269863,Brandon,Cervantes,True
5717,Lisa French,178.2685547,Lisa,French,True
5718,Justin Johnson,29.62228179,Justin,Johnson,False
5719,Amanda Johns,126.1294179,Amanda,Johns,True
5720,Ryan Shea,97.27702498,Ryan,Shea,False
5721,Kyle Hart,189.1208858,Kyle,Hart,True
5722,Kari Jones,155.7406302,Kari,Jones,True
5723,Matthew White,264.0155109,Matthew,White,True
5724,Leah King,26.05865282,Leah,King,False
5725,Katherine Bowers,102.6925911,Katherine,Bowers,True
5726,Emily Gonzalez,115.5333546,Emily,Gonzalez,True
5727,Dylan Williamson,192.1510027,Dylan,Williamson,True
5728,Matthew Jordan,231.3469853,Matthew,Jordan,True
5729,Corey Williams,282.7309243,Corey,Williams,True
5730,Deanna Braun,99.44804527,Deanna,Braun,False
5731,Thomas Harrell,184.4071906,Thomas,Harrell,True
5732,Ronald Schmidt,88.63393734,Ronald,Schmidt,False
5733,Thomas Johnson,113.6281602,Thomas,Johnson,True
5734,Angela Lopez,6.367848541,Angela,Lopez,False
5735,Tina Moore,25.28908649,Tina,Moore,False
5736,Ashley Scott,30.48874849,Ashley,Scott,False
5737,Michelle Higgins,142.4860124,Michelle,Higgins,True
5738,Cynthia Buck,280.1626254,Cynthia,Buck,True
5739,Sandra Baker,169.9576392,Sandra,Baker,True
5741,Amanda Rivers,45.07753957,Amanda,Rivers,False
5742,Amy Cameron,240.8597059,Amy,Cameron,True
5743,John Wood,172.4028299,John,Wood,True
5744,Robert Gonzalez,116.3387688,Robert,Gonzalez,True
5745,Kevin White,122.7698804,Kevin,White,True
